GROUP,IP_COUNTRY,Participant_Sex,Age,LRB1,LRB3,LRB4,LRB5,LRB6,LRB7,LRB8,LRB9,LRB10,LRB11,LRB12,General_Health,INF_PREV_COMM,INF_PREV_FAM,INF_PREV_JOB,Risk1,Risk2,Risk3,Risk4,Risk5,Risk6,Risk7,Risk8,Risk9,Risk10,Risk11,Risk12,Risk13,Risk14,Risk15,Risk16,Risk17,Risk18,Risk19,Risk20,Risk21,Risk22,Risk23,Risk24,Risk25,Risk26,Risk27,Risk28,Risk29,Risk30,Risk31,Risk32,Risk33,Risk34,ATC1,ATC2,ATC3,ATC4,ATC5,ATC6,ATC7,ATC8,ATC9,Imm1,Imm2,Imm3,Imm4,Imm5,Imm6,Imm7,Imm8,Imm9,SOIR1,SOIR2,SOIR3,SOIR4,SOIR5,SOIR6,SOIR7,SOIR8,SOIR9,TDDS1,TDDS2,TDDS3,TDDS4,TDDS5,TDDS6,TDDS7,TDDS8,TDDS9,TDDS10,TDDS11,TDDS12,TDDS13,TDDS14,TDDS15,TDDS16,TDDS17,TDDS18,TDDS19,TDDS20,TDDS21,PVD1,PVD2,PVD3,PVD4,PVD5,PVD6,PVD7,PVD8,PVD9,PVD10,PVD11,PVD12,PVD13,PVD14,PVD15
2,4,1,26, , , , , , , , , , , ,3,14,2,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,1,9,9,1,6,5,3,4,1,6,5,0,2,1,0,4,4,1,5,4,0,5,3,2,6,4,0,5,7,4,2,5,3,2,3,3,3,3,3,3,5,3,5
2,4,1,22, , , , , , , , , , , ,4,10,5,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,9,8,3,7,3,4,2,4,6,6,1,2,3,4,3,5,5,4,6,1,5,6,6,4,4,1,3,5,2,6,6,2,2,2,1,1,2,2,2,2,2,1
2,4,1,25, , , , , , , , , , , ,3,9,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,9,9,6,4,3,3,6,4,4,4,4,4,0,3,3,0,5,5,5,6,3,2,6,3,4,4,4,2,3,6,1,3,6,3,2,2,2,5,1,6,7,4,2,2
2,4,1,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,59, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,61, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,26, , , , , , , , , , , ,2,45,28,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,5,1,9,1,1,1,0,0,6,0,0,6,0,0,6,0,6,6,0,6,6,0,6,6,0,0,6,7,2,5,4,5,6,5,4,2,4,2,2,5,6,2
2,4,1,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,26, , , , , , , , , , , ,2,5,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,3,4,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,6,6,1,5,2,5,2,7,7,6,4,4
2,4,1,24, , , , , , , , , , , ,3,5,2,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,9,9,7,7,2,6,6,6,0,0,6,6,0,2,0,0,6,6,0,6,4,0,6,6,6,6,3,0,6,7,1,5,1,4,4,1,1,1,1,1,3,3,3,1
2,4,1,25, , , , , , , , , , , ,2,30,40,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,7,6,4,4,5,2,2,3,6,4,1,4,4,1,2,6,3,4,5,2,3,4,2,5,5,3,3,5,6,5,5,6,6,5,6,3,5,5,6,5,6,5
2,4,1,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,26, , , , , , , , , , , ,2,19,8,37, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,7,2,4,3,1,6,2,2,4,5,0,5,2,0,3,3,3,6,5,5,4,4,4,6,4,0,5,6,6,7,6,5,2,6,6,6,6,6,5,5,5,5
2,4,1,23, , , , , , , , , , , ,4,51,20,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,3,1,9,4,3,2,6,4,6,6,2,4,6,2,4,3,4,4,6,6,4,6,5,6,6,6,6,5,3,3,5,4,3,4,3,5,3,3,5,4,5,4
2,4,1,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,29, , , , , , , , , , , ,3,62,47,84, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,7,3,5,2,2,3,1,5,1,4,2,4,1,2,3,3,5,4,3,4,4,2,4,1,3,5,3,1,4,3,5,2,3,3,3,6,5,2,6,3,5,2,4,4
2,4,1,23, , , , , , , , , , , ,4,23,7,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,3,3,9,9,5,5,5,6,5,1,5,5,0,1,5,2,4,5,5,5,6,0,4,6,6,4,5,0,4,6,2,2,6,6,2,3,2,2,2,5,2,3,2,2
2,4,1,21, , , , , , , , , , , ,4,27,0,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,5,1,7,1,1,1,0,1,5,2,1,3,4,1,4,2,5,4,1,1,4,1,5,1,3,3,5,2,2,3,4,4,2,2,2,1,2,6,3,3,5,3
2,4,1,26, , , , , , , , , , , ,5,22,4,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,9,1,1,1,6,6,6,6,0,0,6,6,6,6,0,6,6,6,6,6,6,6,6,0,6,7,4,7,7,4,1,7,4,1,4,7,7,7,4,4
2,4,1,22, , , , , , , , , , , ,3,5,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,9,1,1,1,3,4,5,3,3,3,3,3,3,4,3,4,4,6,4,3,6,3,3,3,3,4,4,4,4,4,2,3,4,4,4,4,4,4,4,4
2,4,1,26, , , , , , , , , , , ,2,25,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3,3,1,5,2,2,2,5,5,4,5,4,5,4,3,4,4,3,3,4,5,4,4,4,5,4,3,4,6,4,3,6,4,4,4,4,4,4,4,4,4,4,4
2,4,1,25, , , , , , , , , , , ,4,75,4,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,9,1,1,1,4,6,6,4,3,6,5,4,6,3,6,6,4,6,6,2,6,6,3,3,6,7,1,6,7,2,1,5,1,6,1,7,3,7,2,3
2,4,1,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,25, , , , , , , , , , , ,4,11,7,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,2,1,1,2,1,5,3,5,5,4,5,6,1,5,6,2,5,4,5,5,4,6,2,5,5,4,7,2,5,6,3,2,3,2,5,3,6,4,5,6,4
2,4,1,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,24, , , , , , , , , , , ,4,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3,9,3,5,1,1,1,2,6,6,4,0,2,1,3,6,5,2,5,6,3,6,3,2,2,0,1,6,7,2,3,7,1,1,6,1,7,1,6,5,7,1,4
2,4,1,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,23, , , , , , , , , , , ,3,24,9,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,7,8,8,2,4,3,1,5,1,6,6,0,5,2,0,5,5,4,6,3,2,6,5,6,6,4,0,5,7,6,1,6,7,5,1,5,2,5,4,7,6,7,2
2,4,1,23, , , , , , , , , , , ,4,80,86,40, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3,8,2,4,2,1,1,5,3,5,6,0,6,5,0,3,6,3,5,6,3,6,6,6,5,6,3,6,6,2,4,7,3,2,4,1,1,1,6,2,5,2,4
2,4,1,22, , , , , , , , , , , ,3,21,29,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,3,5,3,1,1,1,1,1,2,5,5,0,1,1,0,1,4,5,3,5,1,3,3,5,4,5,0,2,6,6,2,7,7,2,3,6,7,6,3,7,7,6,1
2,4,1,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,22, , , , , , , , , , , ,3,35,15,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,8,9,9,1,2,1,1,5,4,6,6,0,3,6,0,4,6,1,6,6,1,5,6,5,6,5,1,3,6,2,3,7,4,1,6,2,1,2,1,5,3,4,4
2,4,1,22, , , , , , , , , , , ,2,34,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,9,7,4,8,3,3,0,1,5,3,0,1,0,0,3,4,1,4,2,0,3,4,4,5,5,0,3,5,3,2,5,3,2,5,2,2,2,1,3,2,3,2
2,4,1,21, , , , , , , , , , , ,3,40,7,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,6,5,8,9,4,6,7,2,1,4,5,6,1,3,5,1,4,5,2,6,6,0,5,1,6,5,2,2,4,7,3,1,4,5,2,4,1,3,1,3,2,5,3,2
2,4,1,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,24, , , , , , , , , , , ,3,20,4,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,8,2,6,2,2,2,1,3,4,2,1,3,1,1,3,4,1,4,3,1,3,4,5,6,4,3,5,2,6,3,6,7,5,2,6,3,6,5,7,5,2,2
2,4,1,26, , , , , , , , , , , ,3,50,30,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,9,8,8,1,3,3,3,6,0,6,6,0,0,0,0,3,6,0,6,5,0,6,6,2,6,6,0,3,5,4,6,6,5,5,4,5,3,4,3,5,5,5,3
2,4,1,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,27, , , , , , , , , , , ,3,49,49,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2,4,1,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,24, , , , , , , , , , , ,3,7,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,3,2,4,3,3,2,2,1,4,4,5,2,4,2,5,4,2,2,1,2,2,1,4,5,2,4,4,3,3,2,5,3,3,2,5,3,6,3,3,2,2,2
2,4,1,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,23, , , , , , , , , , , ,5,25,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,1,2,5,4,6,2,1,1,3,0,6,6,0,3,2,6,5,4,6,3,5,0,4,2,6,5,3,0,2,5,4,6,6,3,1,3,1,2,1,7,4,3,1,2
2,4,1,23, , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,224, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,21, , , , , , , , , , , ,2,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,9,9,3,3,3,2,3,1,4,5,0,0,3,0,1,5,2,1,5,1,3,5,6,5,4,1,4,7,6,4,6,5,2,2,4,2,1,7,6,6,4,2
2,4,1,22, , , , , , , , , , , ,2,10,5,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,4,1,9,1,2,1,4,5,5,4,2,1,3,1,1,2,5,2,4,0,2,2,6,4,4,2,5,5,3,2,3,5,4,3,4,3,4,6,5,2,5,1
2,4,1,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,25, , , , , , , , , , , ,4,51,51,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,5,5,5,5,5,5,5,6,5,6,6,0,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3
2,4,1,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,26, , , , , , , , , , , ,2,65,12,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3,6,2,5,3,3,2,2,4,4,5,1,3,2,1,2,4,3,6,5,3,3,2,6,4,4,1,4,6,6,6,6,7,6,6,6,3,4,6,6,7,7,7
2,4,1,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,23, , , , , , , , , , , ,4,16,31,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,3,8,6,1,1,1,1,5,6,6,6,0,0,4,3,5,4,5,5,6,6,6,2,4,3,4,0,5,7,1,7,7,4,1,1,1,7,1,6,3,4,1,5
2,4,1,22, , , , , , , , , , , ,2,3,1,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,6,9,4,2,1,1,1,1,3,6,3,0,2,2,0,3,3,6,5,5,1,3,2,6,5,2,1,5,5,5,5,5,7,5,4,6,4,6,2,7,6,7,2
2,4,1,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,25, , , , , , , , , , , ,4,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,3,3,3,3,3,3,3,2,0,1,6,0,1,2,0,1,4,1,2,4,1,4,1,6,6,4,0,0,3,2,6,2,6,2,2,2,2,2,6,6,6,6,2
2,4,1,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,25, , , , , , , , , , , ,4,12,8,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,5,3,1,1,2,6,3,2,6,2,2,3
2,4,1,21, , , , , , , , , , , ,3,7,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,3,3,9,6,3,7,6,6,5,2,6,6,2,3,0,0,6,6,6,6,5,1,6,6,6,6,2,1,3,7,7,3,6,7,7,6,7,7,6,7,7,5,7,1
2,4,1,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,25, , , , , , , , , , , ,3,50,16,62, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,8,9,9,2,7,8,1,0,3,6,6,0,3,3,1,4,6,6,4,5,0,4,5,6,6,5,0,4,7,5,1,5,4,5,4,5,2,4,4,4,3,4,4
2,4,1,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,24, , , , , , , , , , , ,3,15,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,3,7,3,4,2,2,3,3,5,6,3,3,3,5,3,3,4,2,6,3,3,6,3,4,6,3,4,6,6,7,7,7,7,7,7,7,2,7,6,7,7,7,4
2,4,1,20, , , , , , , , , , , ,4,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,2,1,8,1,1,1,4,3,5,5,1,5,2,1,4,4,1,2,4,1,3,2,3,4,4,1,5,6,6,7,6,7,5,6,6,6,6,7,7,7,7,6
2,4,1,23, , , , , , , , , , , ,4,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,2,6,4,9,1,1,1,5,1,6,6,0,0,5,1,5,5,6,6,6,1,6,5,6,6,1,0,6,6,3,5,6,2,2,6,2,2,2,7,3,5,3,5
2,4,1,29, , , , , , , , , , , ,4,53,22,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,1,1,9,1,1,6,2,3,3,4,3,4,3,3,4,3,4,3,2,4,3,2,4,4,2,3,4,7,2,1,7,1,1,5,1,2,1,5,7,7,1,1
2,4,1,26, , , , , , , , , , , ,4,30,80,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,3,9,1,5,6,2,5,4,0,6,5,0,6,3,0,5,4,0,4,4,0,6,6,6,6,5,0,6,7,1,6,7,1,1,7,1,5,1,7,1,7,1,6
2,4,1,26, , , , , , , , , , , ,3,31,20,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,2,7,8,2,5,5,6,4,4,6,5,3,6,4,1,6,4,2,5,4,1,6,4,6,6,4,3,6,7,3,1,7,6,2,7,1,4,2,7,4,6,4,6
2,4,1,25, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,19, , , , , , , , , , , ,4,49,43,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,6,5,8,7,8,8,7,8,1,5,6,1,4,4,0,4,2,4,2,6,5,5,6,4,5,4,4,3,3,6,4,3,6,2,6,5,6,7,6,2,3,2,1,6
2,4,1,23, , , , , , , , , , , ,4,40,20,32, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,2,1,6,2,8,1,1,1,6,3,6,6,1,2,5,1,6,4,2,5,5,2,5,5,6,6,4,2,5,7,5,4,5,6,4,6,6,7,5,7,4,7,4,5
2,4,1,23, , , , , , , , , , , ,4,20,5,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,9,1,9,3,1,1,2,4,5,3,2,4,4,2,4,3,4,4,3,2,5,3,5,5,3,2,4,1,6,1,3,7,1,1,2,1,2,1,6,2,5,1
2,4,1,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,22, , , , , , , , , , , ,1,20,5,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,1,1,1,9,3,2,1,6,4,4,6,1,0,6,0,2,4,3,4,6,6,4,6,6,4,6,4,2,7,7,1,4,7,7,7,7,2,7,7,7,6,6,2
2,4,1,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,23, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,25, , , , , , , , , , , ,3,10,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,5,2,4,5,4,4,4,1,4,3,4,2,4,4
2,4,1,24, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2,4,1,26, , , , , , , , , , , ,1,50,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,3,7,8,8,2,8,3,2,0,1,4,4,0,2,3,0,2,6,6,5,5,0,1,3,6,5,6,0,4,6,6,6,5,2,6,3,6,2,5,2,6,6,5,2
